Meeting a male friend with whose wife I was having an affair,0,0,0,0,0,0,1
Walking along the beach with a friend another girl talking picking up shells laughing chasing seagulls,1,0,0,0,0,0,0
Climbing a mountain to see a view towards the top we suddenly came across a ledge with a nearly sheer drop on either side which I had to cross,0,1,0,0,0,0,0
A friend suggested in a roundabout way that the reason we were late for something was because of me and that Im often late I know this was partly true but felt it unjustified that particular time and I felt I couldnt do  anything about it anyway ie being late,0,0,1,0,0,0,0
Talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc,0,0,0,1,0,0,0
I came across a group of people with the same basic ideasbeliefs who were all fighting and going against what they would say was good,0,0,0,0,1,0,0
I was working in a job in which I could not work quickly enough and was told that my work was not up to standard,0,0,0,0,0,1,0
I had wasted some time instead of doing something I needed to do to give to a friend Also in the time I wasted I had done some things I did not consider morally right,0,0,0,0,0,0,1
On meeting an old friend of mine,1,0,0,0,0,0,0
When my brother was very late in arriving home from work,0,1,0,0,0,0,0
During a fight with my best friend,0,0,1,0,0,0,0
When my dog died,0,0,0,1,0,0,0
During a movie in which I saw the effect of white settlers in Africa,0,0,0,0,1,0,0
When I got a bad result for one of my assignments,0,0,0,0,0,1,0
Leaving a friend of mine alone at a dance  I felt I should have kept her company,0,0,0,0,0,0,1
Fear  paralysing  that I would not be accepted by the God who I believed to be there because I was morally bankrupt before becoming a Christian and realising that that was why Christ came to free us from sin and to forgive us,0,1,0,0,0,0,0
At my fathers treatment of my mother at his disregard for her and not being committed to her,0,0,1,0,0,0,0
At a lack of love of my father for my mum sadness for him more than anyone else because he does not realise how much love and happiness there could be between them and is and how much he is damaging himself apart from mum,0,0,0,1,0,0,0
At what I was capable of of selfishly using others for sexual encounters while I held a vision of having a deepening aboveboard you know girl next door devotion to a girl in my head My drives and actions did not match this so consequently I felt disgusted at my failure,0,0,0,0,1,0,0
At using other people because of sexual experience that was using another to the detriment of both Anxiety that I may have affected another for the worst,0,0,0,0,0,1,0
For the above guilt at not living up to my own moral expectation guilt for not being the type of person my patents wanted guilt for just about bloody everything just realising that I have failed drastically in my own eyes,0,0,0,0,0,0,1
I was rockclimbing and absailing  felt OK but suddenly as I was going over the cliff I was hit by fear  I couldnt go on absailing down the cliff and had to be actually hauled back up it,0,1,0,0,0,0,0
I told my boy friend not to park in a certain place because the car would ger towed away  he didnt listen and it was towed away At that stage our finances were below the poverty line  it cost us 000  all the money we had to get us through that week including rent,0,0,1,0,0,0,0
My sister won a scholarship to Norway and it was particularly as she walked across the tarmac to get on the plane and she looked back at us,0,0,0,1,0,0,0
I work parttime as a shopassistant and a customer spoke to me very loudly about an Indian man  white woman with children  how horrible that was and would I want to have little dark children,0,0,0,0,1,0,0
My mother told my uncle who is a Roman Catholic Priest Redemptist Father that I had been living in a defacto relationship for three years He was very very angry at me,0,0,0,0,0,1,0
I snapped very abruptly at my mother when she said something silly and stupid in front of other people she looked so defenceless  hurt  told them that Im always doing that,0,0,0,0,0,0,1
I received a wedding invitation from an exflatmate enclosed was a small note that overcame a lot of the differences that had arisen between us due to the circumstances in which she left the flat,1,0,0,0,0,0,0
One afternoon helping at home on the property I was mustering getting in cattle and a bull turned and came for me,0,1,0,0,0,0,0
Getting a terrible exam mark which I couldnt understand the reason for and trying to see a lecturer or tutor but being given the runaround,0,0,1,0,0,0,0
Watching an old lady running up the street to catch her bus and miss it it reminded me of my own mother and how dreadful it would be to be her in the same situation,0,0,0,1,0,0,0
Coming home one night  my sister was home and had been drinking heavily and started picking arguments,0,0,0,0,1,0,0
When I am travelling by car and have to meet an oncoming car while overtaking,0,1,0,0,0,0,0
When a close relative is treated badly,0,0,1,0,0,0,0
When a close friend died,0,0,0,1,0,0,0
When I saw all the starving people in Ethiopia on TV  It felt awful to see such suffering,0,0,0,0,1,0,0
When a mistake occurred at work which I was not responsible for  This was disclosed later,0,0,0,0,0,0,1
When I called my boyfriend he asked me if I would live with him,1,0,0,0,0,0,0
Last Summer in Italy I was attacked by a dogIt was terrible to feel that untidy dirty dog against my naked skin,0,1,0,0,0,0,0
When my fathers new fiancee treats me like a child  She does not trust me and constantly misunderstands me  I get particularly angry when she says nasty things about my boyfriend with whom she works,0,0,1,0,0,0,0
When the guy I was in love with told me that he had met someone else and that we would not meet again for a year  Although we did not have a steady relatioship we were having an affair,0,0,0,1,0,0,0
When my love for a guy was returned,1,0,0,0,0,0,0
When I think of death  not my own but that of my parents brothers and sisters,0,1,0,0,0,0,0
When my uncle comes  times a year for the traditional Christmas dinner with my grandparents and other relatives and is very drunk,0,0,0,0,1,0,0
I was living at home during the Summer vacations and towards the end decided to take some of my clothes and other belongings to the appartment in Guttenburg  When I had finished I went to my exboyfriends relationship uncertain home and stayed there till 5 AM  I had to leave then as my parents needed the car for work in the morning  My parents do not like my boyfriend,0,0,0,0,0,0,1
I met my present boyfriend on a boat trip to England  We had said that we would call each other when we got back to Sweden we were not going to the same town in England  As soon as I walked in he called from England as he could not wait till he came home,1,0,0,0,0,0,0
When my mothers heart nearly stopped,0,1,0,0,0,0,0
There was a sofa in my flat which belonged to the old tenants who were acquaintances  It should have been picked up a year ago but they had postponed it  Eventually they decided on one date and I stayed at home despite the fact that I had other things to do  They did not come nor did they call and they still have not got in touch with me,0,0,1,0,0,0,0
When my exboyfriend and I separated,0,0,0,1,0,0,0
Very intoxicated men who incite each other to fight   I met a vile smelling man on the tram who got closer and closer to me till I got up then he got angry,0,0,0,0,1,0,0
When my nephew asked me to tell him a story and I simply did not have the energy or the will  When I saw his disappointment I was terribly guilty and read a story to him after all,0,0,0,0,0,0,1
When I fell in love,1,0,0,0,0,0,0
Earlier I was afraid of speaking in front of a crowd of people,0,1,0,0,0,0,0
A girl I was with went off with another guy,0,0,1,0,0,0,0
At setbacks,0,0,0,1,0,0,0
I worked in a harbour and emptied latrine containers from the back of the lorries,0,0,0,0,1,0,0
The day after the night I drank too much at a party,0,0,0,0,0,1,0
When I was accepted as a student of Psychology here at Gutttenburg,1,0,0,0,0,0,0
I woke up in the middle of the night as I had jumped and shouted with fear  I thought that someones cold hand or something similar had touched my hand  I crept down under the covers and went back to sleep,0,1,0,0,0,0,0
When I was a young teenager 4  my brotherinlaw to be had made heavy advances to me  I did not understand very well what it was all about but I reacted strongly and the feelings are still there,0,0,0,0,1,0,0
I broke off with my partner as I wanted him as a friend and not as a lover  He reacted very violently and I felt guilty as I had made him so desperately unhappy,0,0,0,0,0,0,1
I made dinner for some friends and they appreciated it very much,1,0,0,0,0,0,0
I was nearly knocked down while I was cycling,0,1,0,0,0,0,0
My father and I had an argument because I do not help enough at home,0,0,1,0,0,0,0
I had intercourse with someone and then I realized that what I had done was wrong and it disgusted me,0,0,0,0,1,0,0
I said nasty things which I did not mean to a friend,0,0,0,0,0,0,1
After intercourse,1,0,0,0,0,0,0
Disappointment over a friend,0,1,0,0,0,0,0
Quarrelled with my younger brother,0,0,1,0,0,0,0
When I woke up after a nightmare,0,0,0,1,0,0,0
Helping older people on the toilet,0,0,0,0,1,0,0
Squeezed the puppy in the door,0,0,0,0,0,0,1
When I was notified that I had been accepted as a Psychology student,1,0,0,0,0,0,0
Motor failure on a boat outside Gottenburg when we were in heavy  seas and the wind was strong  As we could not steer the boat we drifted towards the rocks  We did not succeed in attracting the attention of any passerby until 4 hours had elapsed,0,1,0,0,0,0,0
A lady I live with had not bothered to clean up before she went   on holiday I live in a collective,0,0,1,0,0,0,0
When I heard that a good friend had committed suicide,0,0,0,1,0,0,0
I was present when they found a shopkeeper dead in his shop  He had been shot with a shotgun at close range,0,0,0,0,1,0,0
My mother accused me of not visiting her enough when she was in hospital for an eye operation,0,0,0,0,0,0,1
After I had made my debut at Ullevi against IFK Gottenburg and got a good write up in the paper,1,0,0,0,0,0,0
When I was 78 years old I woke up one night and found myself alone at home  My mother had gone out to buy cigarattes from a machine,0,1,0,0,0,0,0
When I found out that I had failed to pass my exams during the term by one point  The fact that exactly the same thing had happened last term did not help,0,0,0,1,0,0,0
When I was touring Asia with my present football team I saw old Europeans with young asiatic prostitutes,0,0,0,0,1,0,0
As an evening class teacher I got positive feedback  When the atmosphere is good and a kind of relaxed understanding exists,1,0,0,0,0,0,0
After mischieviously ringing on the chemists tradeentrance doorbell and getting caught by him,0,1,0,0,0,0,0
The sight of a man who ran amok fighting at a dance,0,0,1,0,0,0,0
When out of work,0,0,0,1,0,0,0
With my mouth full of bun I drank directly from a packet of milk which turned out to be weeks old completely separated  It took a while for the milk to seep through the bun,0,0,0,0,1,0,0
A boy who shot dead a squirrel,0,0,0,0,0,0,1
When I was accepted as supervisor for a student teacher  The notification came by post,1,0,0,0,0,0,0
When I was involved in a car accident last November after the first fall of snow  I lost control of the car and it spun round and landed on the opposite side of the road on the hard shoulder  It was stopped by a pole on top of a bank sloping down to a stream,0,1,0,0,0,0,0
With the job appointments committee when the headmaster in charge explained that a male teacher was more suitable for the particular post  I had more years of service than the male teacher but this was not taken into consideration  I could have been given a less attractive job if things had gone the way the headmaster wanted,0,0,1,0,0,0,0
A colleagues 7 year old daughter is seriously ill with cancer and has only a year to live  I  heard about it 6 weeks ago,0,0,0,1,0,0,0
When a close friend met me at the station in the middle of the night when I came back from a long and tiring journey,1,0,0,0,0,0,0
Having quarreled with a boyfriend he threatened to leave me,0,1,0,0,0,0,0
Someone didnt show up at a meeting in spite of having agreed to come,0,0,1,0,0,0,0
When I understood that my marriage was falling apart and we decided to be legally separated,0,0,0,1,0,0,0
At an antipornography meeting when samples from films and magazines were shown,0,0,0,0,1,0,0
Comments from other children on my alcoholic father,0,0,0,0,0,1,0
Having failed to help with the 5th of March arrangements Womens Day although I had previously promised to take part in the work,0,0,0,0,0,0,1
When I was able to buy my new car after lots of problems,1,0,0,0,0,0,0
After my car accident when I woke up in a heap of stones,0,1,0,0,0,0,0
When I tried to put up a tent some years ago I was teased and hindered by my cousin,0,0,1,0,0,0,0
When my grandfather died,0,0,0,1,0,0,0
Hit a dog with my car and didnt stop,0,0,0,0,0,1,0
Car accident I let a 6year old incompetent parson take the wheel and I feel very guilty about what happened even though I suffered the worst injuries,0,0,0,0,0,0,1
When I was admitted to a certain school as a student,1,0,0,0,0,0,0
My father has a chronic desease In the autumn of 98 he had a very strong fit or seizure,0,1,0,0,0,0,0
A drunken friend of mine was beating up another friend who was also drunk,0,0,1,0,0,0,0
When I didnt get a certain job at Lillehammer which I wanted very much,0,0,0,1,0,0,0
My boss on the job failed to keep his promise about something he knew was extremely important to me,0,0,0,0,1,0,0
An exam where questions about very specific knowledge were asked,0,0,0,0,0,1,0
I hit my little sisiter on the head with a stone while we were fighting,0,0,0,0,0,0,1
When my father managed to begin a new life after the divorce from my mother resulting in a new little sister for me,1,0,0,0,0,0,0
A nearaccident in a car driving too fast on an icy road,0,1,0,0,0,0,0
My mother and her friends were speaking badly about my father when they were separated and my brothers and sisters and myself were allowed to listen,0,0,1,0,0,0,0
Being bored in school not being able to marry and have children,0,0,0,1,0,0,0
When my mothers new husband treated her and my brothers and sisters badly,0,0,0,0,1,0,0
Stealing from my mothers purse when I was a little boy,0,0,0,0,0,1,0
I was in hospital and then was visited by someone quite unexpected,1,0,0,0,0,0,0
I was hunting and was lost in the fog in the mountains,0,1,0,0,0,0,0
I was accused of a misdemeanour unjustly,0,0,1,0,0,0,0
When my girlfriend left me,0,0,0,1,0,0,0
Slaughtering of animals,0,0,0,0,1,0,0
I entered the wrong room and got into a bed where someone already was sleeping,0,0,0,0,0,1,0
I failed to show up at an agreed date,0,0,0,0,0,0,1
When I finally managed to get a specific sound from my guitar after baving tried for a long time,1,0,0,0,0,0,0
Climbing a mountain I got stuck and realized I could get neither up nor down,0,1,0,0,0,0,0
Meeting generally dominating persons in social occasions,0,0,1,0,0,0,0
Discovering that Lillehammer provided no musical environment that suits my taste even though I had been told so,0,0,0,1,0,0,0
When the cast general election resulted in Norway getting a conservative government,0,0,0,0,0,1,0
A friend of mine shot himself through the head after having told me and others that he would do so,0,0,0,0,0,0,1
When my children were born,1,0,0,0,0,0,0
When I almost ran over a small boy who suddenly was in front of my car,0,1,0,0,0,0,0
When my father phoned me to come home from my vacation since he no longer had the time to look after my garden and animals,0,0,1,0,0,0,0
When I was told that a good friend was seriously ill,0,0,0,1,0,0,0
When I learned that a relative had been spreading rumours about me,0,0,0,0,1,0,0
I was talking badly about a person to some friends and discovered that his daughter was listening,0,0,0,0,0,1,0
When my exhusband left our house and the children cried because he was not coming back,0,0,0,0,0,0,1
When my special friend said I love you for the first time,1,0,0,0,0,0,0
After having watched a crime show on the TV I was about to take the dog for a walk Then suddenly there was a man on the porch We live some distance away from other people,0,1,0,0,0,0,0
When my car suddenly broke down ,0,0,1,0,0,0,0
When an earlier friend was spreading negative rumours about me,0,0,0,1,0,0,0
There is a certain person whom I only have seen He makes me cringe feel disgust,0,0,0,0,1,0,0
Cheating to get the best grade on a test in 7th grade,0,0,0,0,0,1,0
A kitten had wandered into our office and I was told to take it back across the street When I crossed back the kitten followed me and was run over and killed by a car,0,0,0,0,0,0,1
When my term paper was evaluated,1,0,0,0,0,0,0
After seeing a terror movie at the cinema I was so scared that I couldnt even drive the car into the garage I often thought about the film afterwards hoping such things couldnt exist in the real world,0,1,0,0,0,0,0
Angry with my brother who was making fun of me teasing me,0,0,1,0,0,0,0
When my gradmother died,0,0,0,1,0,0,0
I overreacted towards my mother and felt ashamed afterwards,0,0,0,0,0,1,0
When my parents work very hard and get tired  while I go to school and study instead of helping them I feel that Im letting them down disappointing them,0,0,0,0,0,0,1
Got in touch with earlier friends after a long absence,1,0,0,0,0,0,0
I lost my way on a trip in the mountains,0,1,0,0,0,0,0
Being subject to unfair treatment in a working group someone bending the rules was protected by the boss This resulted in more work for the others,0,0,1,0,0,0,0
The death of a close friend,0,0,0,1,0,0,0
Was confronted with a person having negative thoughts of other people because of their social status beliefs color and outlook on life perspective,0,0,0,0,1,0,0
Feeling inadequate in a group situation being unable to convey my own thoughts and feelings,0,0,0,0,0,1,0
I failed to complete a working task within the agreed time,0,0,0,0,0,0,1
Receiving a much wanted letter from a very good friend who lives abroad,1,0,0,0,0,0,0
Before getting back the results of a test in school when I had worked very hard and was worried about not succeeding,0,1,0,0,0,0,0
One of my best friends accused me of giving up to early on problems It was only a casual remark on her side but I was angry and hurt,0,0,1,0,0,0,0
Realizing that school will soon be over and we will all go different ways perhaps never meeting again our friends from this year,0,0,0,1,0,0,0
In a public swimming hall I saw a very aggressive man who practically attacked the children who got in his way when he was swimming,0,0,0,0,1,0,0
I was making very strong statements about infidelity in couples Then I discovered that one of my best friends who had just been through a very sad case of mutual infidelity was listening,0,0,0,0,0,1,0
I had planned a trip to the South during Easter together with a friend She was very sorry when I changed my mind and decided not to go after all,0,0,0,0,0,0,1
One dark night with no street lights a car was obviously following me,0,1,0,0,0,0,0
I was subject to false accusations and got very angry,0,0,1,0,0,0,0
I was told by a good friend that we couldnt be friends any more because of his relationship with another girl,0,0,0,1,0,0,0
If I dont go to lectures I often feel ashamed,0,0,0,0,0,1,0
I was very angry with a girlfriend for interferring a little too much with my personal affairs I told her so rather strongly and she started crying,0,0,0,0,0,0,1
When my fiancee travelled 000 Km to visit me and I hadnt seen her for 4 months,1,0,0,0,0,0,0
I was beaten up at a private New Years party once through no fault of mine,0,1,0,0,0,0,0
I felt unfairly treated at an airport being told to use a different counter for domestic traffic only,0,0,1,0,0,0,0
When my grandmother died,0,0,0,1,0,0,0
The murder of two girls on a school trip to Berlin and sexual crimes generally a couple of years ago,0,0,0,0,1,0,0
When taking part in the mobbing of one of my best friends in primary school,0,0,0,0,0,1,0
When I secretly tried smoking for the first time being  years old,0,0,0,0,0,0,1
When the person that I was very fond of returned to me,1,0,0,0,0,0,0
When students in our working group showed no responsibility or interest in our work,0,0,1,0,0,0,0
A very close friend left me,0,0,0,1,0,0,0
Some people were unfairly treated because of their nationalitycolour,0,0,0,0,1,0,0
Taking part in the mobbing of some girls in my class in primary school,0,0,0,0,0,1,0
A close acquaintace cried for me I felt happy because somebody cared,1,0,0,0,0,0,0
A letter from my boyfriend began in such a way that I thought he was going to end our relationship I was afraid of reading the rest,0,1,0,0,0,0,0
My nephew is a deaf and also hyperactive boy I had been responsible for looking after him for a full day and was very tired Then he suddenly grabbed a knife and stabbed me in the leg I got so angry that I didnt feel any pain,0,0,1,0,0,0,0
A woman I know is slowly dying from cancer Observing this process makes me sad,0,0,0,1,0,0,0
Close friends talking badly of other friends,0,0,0,0,1,0,0
My father died after two very painful weeks in bed I felt relieved and was ashamed of that,0,0,0,0,0,1,0
We had a day off from school Instead of helping my mother with her job I stayed in bed all day,0,0,0,0,0,0,1
Renewed contact with an earlier friend,1,0,0,0,0,0,0
Fearing the use of power or reprimands when I belong to the minority,0,1,0,0,0,0,0
A close friend first said he accepted an agreement but later used that agreement as a reason for attacking me,0,0,1,0,0,0,0
When realizing that my girlfriend and myself in fact had started the process of breaking up,0,0,0,1,0,0,0
Was accused of having hidden intentions in a situation when I believed I was acting honestly and fairly,0,0,0,0,0,1,0
When my aunt took her own life I felt guity for not understanding that she needed support,0,0,0,0,0,0,1
Receiving a postcard form my sweetheart who was abroad on vacation not being at all sure if he would write me or not,1,0,0,0,0,0,0
When I tried to breake it up with my boyfriend and he refused to let me go,0,0,1,0,0,0,0
Having to go back home form the US after having been there for ten weeks to visit my brother and his family,0,0,0,1,0,0,0
I dated another boy several times when I was still going with my former boyfriend This made me feel a little bit guilty towards my friend,0,0,0,0,0,0,1
Finding my glasses again after having lost them in town,1,0,0,0,0,0,0
Falling off a cliff in the mountains,0,1,0,0,0,0,0
Having a fight with a class mate,0,0,1,0,0,0,0
When the gear broke on my car,0,0,0,1,0,0,0
I forgot to lock the outside door at my Land Ladys place,0,0,0,0,0,0,1
I got a job right after school was over,1,0,0,0,0,0,0
Going home alone through the forest after a girl guide scout ? meeting,0,1,0,0,0,0,0
I get angry when people disbelieve me or misunderstand me,0,0,1,0,0,0,0
At the death of a close relative,0,0,0,1,0,0,0
Having been unjustly punished I feel disgust towards the person responsible,0,0,0,0,1,0,0
Being caught in changing the truth lying,0,0,0,0,0,1,0
Doing something wrong at home and then letting my normally more rampant brother take the blame,0,0,0,0,0,0,1
Having passed the exam required to be an authorized RadioTV dealer,1,0,0,0,0,0,0
Climbing a mountain where the rocks were very loose When we realized the danger we were very high up but still had a long climb ahead,0,1,0,0,0,0,0
Being a spokesman for the union I got into a quarrel with a colleague who had been acting disloyally over a sustained period of time,0,0,1,0,0,0,0
When my grandfather died with whom I had a very close relationship,0,0,0,1,0,0,0
Reading about executions and massacres which happened during World War II I felt disgust towards those who did it,0,0,0,0,1,0,0
I woke up at the house of someone I knew not remembering very much about what had been said or done during the party on the previous night,0,0,0,0,0,1,0
Borrowing a car and then having a minor accident breaking a headlight,0,0,0,0,0,0,1
Succeeding in helping others,1,0,0,0,0,0,0
When I realized that we are living on borrowed time and that the nuclear holocaust appears to come closer every day,0,1,0,0,0,0,0
When others let me down fail to keep agreements,0,0,1,0,0,0,0
Death in the close family,0,0,0,1,0,0,0
When people manipulate others through appearing better than what they really are,0,0,0,0,1,0,0
Participating in a theft several years ago,0,0,0,0,0,1,0
Feeling helpless not being able to accomplish what I really wanted to do,0,0,0,0,0,0,1
I received the message that Id been accepted at the school where I really wanted to go,1,0,0,0,0,0,0
I came home and discovered that someone had broken in Then I realized that they probably were still there,0,1,0,0,0,0,0
I was accused of having drunk a bottle of liquor and then refilling with water,0,0,1,0,0,0,0
Got a package from my parents without even a small note enclosed,0,0,0,1,0,0,0
Quarreling with my father when he made false assertions,0,0,0,0,1,0,0
Telling friends about how my parents had been treating my brothers and sisters unfairly,0,0,0,0,0,1,0
Ive always defended my sister when needed at the expense of my brother This has led to feelings of guilt towards him,0,0,0,0,0,0,1
Winning the local soccer championships this year was a great joy,1,0,0,0,0,0,0
Before important sports events,0,1,0,0,0,0,0
When colliding with my car I myself was to blame,0,0,1,0,0,0,0
Not succeeding in a crosscountry skiing competition which I intended to win,0,0,0,1,0,0,0
When I got really drunk on Norvegian Indipendence Day and was not allowed to participate in football soccer games for two weeks That was very unpleasant,0,0,0,0,0,1,0
When I and the boy next door set fire to a house by accident,0,0,0,0,0,0,1
Getting the top price in the football pools,1,0,0,0,0,0,0
Was threatened with a knife  in the military by soldiers form another unit The reason was girls,0,1,0,0,0,0,0
When my mother treats me as a 0year old boy,0,0,1,0,0,0,0
Getting to know that my uncle in America had a brain tumor,0,0,0,1,0,0,0
Outside a night club a grown man was sitting on top of a younger woman beating her up,0,0,0,0,1,0,0
My father was a member of the public Alcohol and Drugs Board when I was picked up by the police for being drunk in a public place,0,0,0,0,0,1,0
When being illoyal disloyal to people close to me Had such an episode with my sister who should have received my support and attention,0,0,0,0,0,0,1
Receiving close friends form abroad whom I hadnt seen for years,1,0,0,0,0,0,0
Motorcycle accident with two people involved running off the road Broke an arm only,0,1,0,0,0,0,0
Having agreed to share the taxi expenses three people in the back of the car just ran off leaving the person up front with the entire bill,0,0,1,0,0,0,0
Death of a close friend,0,0,0,1,0,0,0
At a private party I literally fell into the food The party was completely ruined for the host carpets had to be cleaned etc,0,0,0,0,0,1,0
Accidentally dropped a friends camera flash so that it was broken,0,0,0,0,0,0,1
Selling my used car,1,0,0,0,0,0,0
Almost crashing my car something which could have led to great problems,0,1,0,0,0,0,0
Realizing that a friend had been talked into signing a certain contract,0,0,1,0,0,0,0
Talking to a pensioned and bitter street order policeman,0,0,0,1,0,0,0
The sadistinc exacution of a student in the USA,0,0,0,0,1,0,0
Forgetting an important appointment,0,0,0,0,0,1,0
Not keeping a promise of delivering materials of great importance to the receiver,0,0,0,0,0,0,1
Managed to run 0 Km on skis fairly simply,1,0,0,0,0,0,0
Afraid I wouldnt catch the train when I was going to see my sweetheart,0,1,0,0,0,0,0
Receiving personal criticisms early in the morning,0,0,1,0,0,0,0
Not getting a job,0,0,0,1,0,0,0
Seeing a pornographic film when looking for a place to live,0,0,0,0,1,0,0
When unjustified hurting other people,0,0,0,0,0,1,0
The negative feelings towards me displayed by my parentsinlaw,0,0,0,0,0,0,1
Reunion with my wife after a legal separation,1,0,0,0,0,0,0
The house was on fire and I was saved by the dog I am afraid of the fire verging on panic,0,1,0,0,0,0,0
Physical violence A friend wouldnt listen to me I repeatedly tried to warn him to no avail Result eight people were pissed off,0,0,1,0,0,0,0
My father dying,0,0,0,1,0,0,0
Maltreatment of children,0,0,0,0,1,0,0
I lost my drivers licence because of speeding,0,0,0,0,0,1,0
Car accident hurt three of my closest family,0,0,0,0,0,0,1
Relating to my closest family,1,0,0,0,0,0,0
Thinking of the unknown what happens at the moment of death etc,0,1,0,0,0,0,0
In traffic I often get relatively angry with other drivers Several transgressions make me mad especially not yielding to priority traffic eg coming from the right,0,0,1,0,0,0,0
Losing close people and animals So far Ive felt most when losing our dog in a traffic accident,0,0,0,1,0,0,0
I feel disgust towards those who are responsible for the death of others,0,0,0,0,1,0,0
Talking about a persons unattractiveness not realizing that the person was listening,0,0,0,0,0,1,0
I often feel guilty and it has to do with other people eg if I havent visited my older relatives for a while,0,0,0,0,0,0,1
When the contract about my shop was signed,1,0,0,0,0,0,0
Being very close to having an auto accident almost driving off the road,0,1,0,0,0,0,0
Having gone to school without learning anything as usual,0,0,1,0,0,0,0
My sweatheart were away on a trip and then she got problems,0,0,0,1,0,0,0
Overeating a traditional type of food  blood pudding,0,0,0,0,1,0,0
Forgot to do some shopping that I had promised to do,0,0,0,0,0,1,0
I crashed my fathers car,0,0,0,0,0,0,1
Receiving a letter form a girl that means a lot to me emotionally,1,0,0,0,0,0,0
Being close to drowning,0,1,0,0,0,0,0
Being slandered by friends,0,0,1,0,0,0,0
Love problems,0,0,0,1,0,0,0
Having finally to admit I was wrong after having denied it for a long time,0,0,0,0,0,1,0
Being aggressive against members of my family,0,0,0,0,0,0,1
I won the country ski championship,1,0,0,0,0,0,0
I was scared in the dark when I was a little boy,0,1,0,0,0,0,0
Angry when our team small boys lost the county championship football final,0,0,1,0,0,0,0
My grandfathers death,0,0,0,1,0,0,0
A teacher gave me lower grades than I was entitled to and was hoping for,0,0,0,0,1,0,0
Was caught stealing apples in a neighbors garden,0,0,0,0,0,1,0
Not helping parents enough at home and at the farm  this has happened many times,0,0,0,0,0,0,1
When the bank let me borrow some money this winter after my grant was spent,1,0,0,0,0,0,0
Once I was stopped by the police in Spain when I had some grass in my tobacco,0,1,0,0,0,0,0
My father accused my brother of having bumped his car and it was wrong,0,0,1,0,0,0,0
When a girlfriend left me,0,0,0,1,0,0,0
When a friend dropped a frog down my neck and I didnt know what it was,0,0,0,0,1,0,0
Fighting with my father while drunk,0,0,0,0,0,1,0
During 7th grade our class mobbed a famale teacher so badly that she had a breackdown and was hospitalized,0,0,0,0,0,0,1
I am a school teacher At a teacherparent meeting I received a good deal of positive feedback on my work both from the parents and through them from the pupils,1,0,0,0,0,0,0
As a child when I was at home alone I felt in an indefinate manner afraid of the death of my father and mother,0,1,0,0,0,0,0
I had a discussion with my mother concerning my sisters divorce we disagreed strongly,0,0,1,0,0,0,0
As a tenyearold I was at the funeral of my grandfather  It was more the ceremonies held in the church and not really the death of my grandfather which made me sad,0,0,0,1,0,0,0
I had a discussion with my wife about an overweight acquaintance of ours about her eating habits and the scars caused by her pregnancy,0,0,0,0,1,0,0
When I confessed to my girlfriend now my wife that I had betrayed her with another woman,0,0,0,0,0,1,0
The same as in shame,0,0,0,0,0,0,1
A successful lesson,1,0,0,0,0,0,0
I was thinking about death,0,1,0,0,0,0,0
A conflict with a pupil,0,0,1,0,0,0,0
When I am at home alone,0,0,0,1,0,0,0
A saturday night a bus full of drunken people,0,0,0,0,1,0,0
A conflict with a pupil and there were probatory teachers present,0,0,0,0,0,1,0
Selling the appartment after my divorce,0,0,0,0,0,0,1
When in an economic crisis I got an unexpected sum of money,1,0,0,0,0,0,0
In the dark an unreal figure formed by a shadow,0,1,0,0,0,0,0
When I was treated unfairly regardless of my motives or deeds,0,0,1,0,0,0,0
When I noticed obvious marks of old age in a negative sense on a close relative of mine,0,0,0,1,0,0,0
As a child when I saw an unesthetic sight,0,0,0,0,1,0,0
On a social occasion I noticed that I reacted on the basis of my autonomous nerve system I could not help it,0,0,0,0,0,1,0
When I caused needless anxiety to a person close to me because of my lack of selfinsight,0,0,0,0,0,0,1
I was coming home from an exam and I supposed that I had passed it so I ran to a restaurant for a beer,1,0,0,0,0,0,0
I had been drinking with a pal and I later  o clock had a date  with my fiancee  We were going to a Spanish lesson and I was afraid that she would smell that I had been drinking,0,1,0,0,0,0,0
My fiancee and I were at my parents place watching TV There were  only two TVchairs and we were sitting on them when my drunken brother came in and rudely chased my fiancee off the chair she was sitting on,0,0,1,0,0,0,0
I had drunk a couple of beers and my fiancee got angry at me,0,0,0,1,0,0,0
We were at a hamburger bar and a man at a table nearby started coughing and spitting into his plate,0,0,0,0,1,0,0
We got into a fight with some chaps in front of our family house The value of the property destroyed was approximately 5 000 FIM I felt ashamed when my parents came to know about this,0,0,0,0,0,1,0
We had had a party the night before and we still had some liquors left the morning after I went to the kitchen pretending to prepare some tea and was caught by my fiancee pouring some rum down my throat,0,0,0,0,0,0,1
While dancing in a restaurant last week,1,0,0,0,0,0,0
I was on the Inter Rail in Naples alone After an evening in a restaurant I was going back to the hotel when a prostitute approached me to sell herself I refused but as I carried on walking I felt that I was being followed by someone,0,1,0,0,0,0,0
When a girl left me,0,0,1,0,0,0,0
I was on my way back from the Inter Rail on board the ferry from Stockholm when my father called me at 7 oclock to tell me that my uncle had died and that I would be seeing him off on his final journey within four days,0,0,0,1,0,0,0
On Reperbahn in a restaurant a charming old saleswoman came to beg a drink for herself,0,0,0,0,1,0,0
At the funeral of my uncle I was one of the bearers  I was not familiar with the etiquette and acted tactlessly because of my ignorance,0,0,0,0,0,1,0
